Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,,,,,,,,,,,,,10,SUBWAY,,http://www.subway.com/,5745 N Martin Luther King Ave,,United States,USA,,,,,,,,,73111,(405) 604-9890,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,79,Gourmet Cafe Catering,shay.hayes@sabrepublishingltd.com,http://gourmetcafecatering.net,728 Culbertson Dr,,United States,USA,,,Oklahoma,OK,Tulsa,,,,73105,(405) 524-3354,,This is Summary Description. This is Summary Description. This is Summary Description. This is Summary Description. This is Summary Description. This is Summary Description. This is Summary Description.,This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. This is what i would say about this ad. ,Oklahoma || Remmington Park || Restaurants || Food, 03/01/2012, 04/01/2013,active,diamond,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,80,Ricky\'s Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/rickys-cafe-11920062?lid=11920062,107 NE 23rd St,,United States,USA,,,,,,,,,73105,(405) 525-6000,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,81,Papa Dino\'s Pizza,,http://papadinos.com,718 Culbertson Dr,,United States,USA,,,,,,,,,73105,(405) 524-3399,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,82,George\'s Happy Hog Bar-B-Q,,http://www.yellowpages.com/oklahoma-city-ok/mip/georges-happy-hog-bar-b-q-3290318?lid=3290318,712 Culbertson Dr,,United States,USA,,,,,,,,,73105,(405) 525-8111,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,83,Sonic Drive-In,,http://www.sonicdrivein.com/,21 NE 23rd St,,United States,USA,,,,,,,,,73105,(405) 557-0330,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,84,Daylight Donuts,,http://www.daylightdonuts.com,1110 N Martin Luther King Ave,,United States,USA,,,,,,,,,73117,(405) 912-0877,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,85,Hitching Post,,http://www.yellowpages.com/oklahoma-city-ok/mip/hitching-post-794785?lid=794785,200 NE 21st St,,United States,USA,,,,,,,,,73105,(405) 528-8265,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,86,McDonald\'s,,http://www.mcdonalds.com,2700 NE 10th St,,United States,USA,,,,,,,,,73117,(405) 424-6199,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,87,Umphries Food Services,,http://www.yellowpages.com/oklahoma-city-ok/mip/umphries-food-services-11490551?lid=11490551,2700 NE 10th St,,United States,USA,,,,,,,,,73117,(405) 424-6199,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,88,J J C\'s Snack Shop,,http://www.yellowpages.com/oklahoma-city-ok/mip/j-j-cs-snack-shop-23159789?lid=23159789,5905 N Classen Ct,,United States,USA,,,,,,,,,73118,(405) 713-6958,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,89,Mazzios Italian Eatery,,http://www.mazzios.com/,632 NW 37th St,,United States,USA,,,,,,,,,73118,(405) 387-5550,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,90,Pink Elephant,,http://www.yellowpages.com/oklahoma-city-ok/mip/pink-elephant-24167122?lid=24167122,1800 Rolfe Ave,,United States,USA,,,,,,,,,73117,(405) 427-2356,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,91,Carl\'s Jr.,,http://www.carlsjr.com,112 NW 23rd St,,United States,USA,,,,,,,,,73103,(405) 528-1720,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,92,McDonald\'s,,http://www.mcdonalds.com,113 NW 23rd St,,United States,USA,,,,,,,,,73103,(405) 525-4115,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,93,Red Rooster Bar & Grill,,http://redroosterokc.com/,3100 N Walker Ave,,United States,USA,,,,,,,,,73118,(405) 525-7631,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,94,Iron Starr,,http://starrbbq.com/,3700 N Shartel Ave,,United States,USA,,,,,,,,,73118,(405) 524-5925,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,95,Deep Fork Grill,,http://deepforkcatering.com,5418 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 848-7678,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,96,Sonic Drive-In,,http://www.sonicdrivein.com/,5635 N Western AVE,,United States,USA,,,,,,,,,73118,(405) 843-5133,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,97,Camille\'s Sidewalk Cafe,,http://www.camillescafe.com,5701 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 842-2233,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,98,Flips Wine Bar & Trattoria,,http://flipswinebar.com,5801 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 843-1527,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,99,Abraham Western Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/abraham-western-cafe-18350715?lid=18350715,4716 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 528-5152,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,100,Wedge Pizzeria,,http://thewedgeokc.com,4709 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 602-3477,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,101,Irma\'s Burger Shack,,http://irmasburgershack.com,1035 NW 63rd St,,United States,USA,,,,,,,,,73116,(405) 840-4762,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,102,Sinbad Mediteranean Cuisine,,http://www.yellowpages.com/oklahoma-city-ok/mip/sinbad-mediteranean-cuisine-452049991?lid=452049991,5801 NW Expressway,,United States,USA,,,,,,,,,73118,(405) 773-3663,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,103,Long John Silver\'s,,http://www.ljsilvers.com,5800 NW Grand Blvd,,United States,USA,,,,,,,,,73118,(405) 721-8255,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,104,Pizza Hut,,http://www.pizzahut.com,6516 N Olie Ave,,United States,USA,,,,,,,,,73116,(405) 858-0500,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,105,McDonald\'s,,http://www.mcdonalds.com,5812 NW Expressway,,United States,USA,,,,,,,,,73118,(405) 721-9700,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,106,Paseo Grill,,http://www.paseogrill.com,2909 Paseo,,United States,USA,,,,,,,,,73103,(405) 601-1079,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,107,Cafe Bargoos,,http://www.yellowpages.com/oklahoma-city-ok/mip/cafe-bargoos-455552245?lid=455552245,2909 Paseo Ste A,,United States,USA,,,,,,,,,73103,(405) 606-4607,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,108,Cafe 501 Classen Curve,,http://www.Cafe501.com,5825 NW Grand Blvd,,United States,USA,,,,,,,,,73118,(405) 844-1501,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,109,Sauced,,http://yoursauced.com,2912 Paseo,,United States,USA,,,,,,,,,73103,(405) 521-9801,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,110,Kangs Asian Bistro,,http://www.kangsnicholshills.com,6600 N Olie Ave,,United States,USA,,,,,,,,,73116,(405) 840-2332,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,111,Musashi\'s,,http://www.musashis.com,4315 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 602-5623,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,112,Sushi Neko,,http://sss.sushineko.com,4316 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 528-8862,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,113,Cafe Nova,,http://www.cafenova.com,4308 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 525-6682,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,114,Sipango Lounge,,http://www.sipangolounge.com,4301 N Western AVE,,United States,USA,,,,,,,,,73118,(405) 525-1414,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,115,SUBWAY,,http://www.subway.com/,300 NW 23rd St,,United States,USA,,,,,,,,,73103,(405) 524-7827,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,116,Henry Hudsons Hideout,,http://henryhudsonspub.com,6728 N Olie Ave,,United States,USA,,,,,,,,,73116,(405) 606-1011,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,117,Galileo Bar & Grill,,http://www.okclive.com/galileos,3009 Paseo,,United States,USA,,,,,,,,,73103,(405) 415-7827,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,118,Picasso Cafe,,http://www.picassosonpaseo.com/,3009 Paseo,,United States,USA,,,,,,,,,73103,(405) 602-2002,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,119,Arby\'s,,http://www.arbys.com,5900 NW Grand Blvd,,United States,USA,,,,,,,,,73118,(405) 722-4413,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,120,Tucker\'s Onion Burgers,,http://www.yellowpages.com/oklahoma-city-ok/mip/tuckers-onion-burgers-465423122?lid=465423122,324 NW 23rd St,,United States,USA,,,,,,,,,73103,(405) 609-2333,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,121,Metro Wine Bar & Bistro,,http://metrowinebar.com,6418 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 840-9463,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,122,Newton\'s Steakhouse & Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/newtons-steakhouse-grill-12508535?lid=12508535,1025 NW 70th St,,United States,USA,,,,,,,,,73116,(405) 840-0115,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,123,Kyle\'s 1025,,http://kyles1025.com/,1025 NW 70th St,,United States,USA,,,,,,,,,73116,(405) 840-0115,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,124,Charlie Newton\'s Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/charlie-newtons-restaurant-466399901?lid=466399901,1025 NW 70th St,,United States,USA,,,,,,,,,73116,(405) 840-0115,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,125,The Upper Crust,,http://www.okcbestpizza.com/,5860 N Classen Blvd,,United States,USA,,,,,,,,,73118,(405) 842-7743,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,126,Joe\'s Crab Shack,,http://www.joescrabshack.com,5940 NW Grand Blvd,,United States,USA,,,,,,,,,73118,(405) 232-1010,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,127,Original Varsity Sports Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/original-varsity-sports-grill-11473199?lid=11473199,1120 NW 63rd St Ste 100,,United States,USA,,,,,,,,,73116,(405) 842-0898,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,128,Mamasita\'s Restaurant,,http://www.yellowpages.com/nichols-hills-ok/mip/mamasitas-restaurant-9072181?lid=9072181,1121 NW 63rd St,,United States,USA,,,,,,,,,73116,(405) 848-0541,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,129,Starbucks Coffee,,http://www.starbucks.com,6430 Avondale Dr,,United States,USA,,,,,,,,,73116,(405) 841-3300,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,130,Starbucks Coffee,,http://www.starbucks.com,6430 Avondale Dr,,United States,USA,,,,,,,,,73116,(405) 841-3300,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,131,McDonald\'s,,http://www.mcdonalds.com,105 NW 19th St,,United States,USA,,,,,,,,,73103,(405) 793-7474,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,132,Snow Pea Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/snow-pea-restaurant-17581251?lid=17581251,6600 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 848-6626,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,133,Saturn Grill,,http://www.saturngrill.com,6432 Avondale Dr,,United States,USA,,,,,,,,,73116,(405) 843-7114,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,134,Big Sky Bread Company,,http://www.yellowpages.com/oklahoma-city-ok/mip/big-sky-bread-company-13872375?lid=13872375,6606 N Western AVE,,United States,USA,,,,,,,,,73116,(405) 879-0330,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,135,Hideaway Pizza,,http://hideawaypizza.com/,6616 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 840-4777,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,136,The Coach House,,http://tch-ok.com,6437 Avondale Dr,,United States,USA,,,,,,,,,73116,(405) 842-1000,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,137,Cheever\'s Cafe,,http://www.cheeverscafe.com,2409 N Hudson Ave,,United States,USA,,,,,,,,,73103,(405) 525-7007,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,138,Market C,,http://www.market-c.com,401 NW 23rd St,,United States,USA,,,,,,,,,73103,(405) 208-4444,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,139,A&W All-American Food,,http://www.awrestaurants.com,6714 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 607-4072,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,140,Panera Bread,,http://www.panerabread.com/,6800 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 843-2566,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,141,Oklahoma Cleats For Kids,,http://www.okcleatsforkids.org,1237 NW 48th St,,United States,USA,,,,,,,,,73118,(405) 418-4889,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,142,Earl\'s Rib Palace,,http://www.earlsribpalace.com,6816 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 843-9922,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,143,Cazadores Mexican Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/cazadores-mexican-restaurant-10019636?lid=10019636,405 N Highway 82,,United States,USA,,,,,,,,,73110,(918) 773-5646,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,144,Cock-O-The Walk Bar & Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/cock-o-the-walk-bar-grill-3366941?lid=3366941,3705 N Western Ave,,United States,USA,,,,,,,,,73118,(405) 524-0304,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,145,The Drunken Fry,,http://www.yellowpages.com/oklahoma-city-ok/mip/the-drunken-fry-22979508?lid=22979508,5100 Classen Cir,,United States,USA,,,,,,,,,73118,(405) 286-1939,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,146,City Bites Subs,,http://citybitesinc.com,7020 N Western AVE,,United States,USA,,,,,,,,,73116,(405) 848-3222,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,147,Thai House II,,http://thairausa.com/,500 NW 23rd St,,United States,USA,,,,,,,,,73103,(405) 524-0503,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,148,SUBWAY,,http://www.subway.com/,7204 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 286-0806,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,149,Republic Gastropub,,http://www.republicgastropub.com,5830 N Classen Blvd,,United States,USA,,,,,,,,,73118,(405) 286-4577,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,150,Classic Gourmet,,http://www.yellowpages.com/oklahoma-city-ok/mip/classic-gourmet-464854752?lid=464854752,7222 N Western Ave,,United States,USA,,,,,,,,,73116,(405) 842-9800,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,151,Nyc Zoning Solutions,,http://www.nyczoningonline.com,1209 NW 39th St,,United States,USA,,,,,,,,,73118,(405) 557-0808,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
